"","seqid","start","end","strand","type","ID","Alias","Name"
"257","chr1",165907921,165907976,"+","miRNA_primary_transcript","MI0016058",MI0016058,"hsa-mir-3658"
"258","chr1",165907923,165907944,"+","miRNA","MIMAT0018078",MIMAT0018078,"hsa-miR-3658"
"259","chr1",166154743,166154798,"-","miRNA_primary_transcript","MI0005713",MI0005713,"hsa-mir-921"
"260","chr1",166154773,166154797,"-","miRNA","MIMAT0004971",MIMAT0004971,"hsa-miR-921"
"261","chr1",167998660,167998726,"+","miRNA_primary_transcript","MI0006436",MI0006436,"hsa-mir-1255b-2"
"262","chr1",167998665,167998686,"+","miRNA","MIMAT0005945",MIMAT0005945,"hsa-miR-1255b-5p"
"263","chr1",167998699,167998720,"+","miRNA","MIMAT0022725",MIMAT0022725,"hsa-miR-1255b-2-3p"
"264","chr1",168375524,168375621,"+","miRNA_primary_transcript","MI0003563",MI0003563,"hsa-mir-557"
"265","chr1",168375584,168375606,"+","miRNA","MIMAT0003221",MIMAT0003221,"hsa-miR-557"
"266","chr1",170151378,170151462,"-","miRNA_primary_transcript","MI0014134",MI0014134,"hsa-mir-3119-1"
"267","chr1",170151435,170151454,"-","miRNA","MIMAT0014981",MIMAT0014981,"hsa-miR-3119"
"268","chr1",170151378,170151462,"+","miRNA_primary_transcript","MI0014135",MI0014135,"hsa-mir-3119-2"
"269","chr1",170151386,170151405,"+","miRNA","MIMAT0014981_1",MIMAT0014981,"hsa-miR-3119"
"270","chr1",171101728,171101806,"-","miRNA_primary_transcript","MI0006357",MI0006357,"hsa-mir-1295a"
"271","chr1",171101738,171101758,"-","miRNA","MIMAT0005885",MIMAT0005885,"hsa-miR-1295a"
"272","chr1",171101739,171101798,"+","miRNA_primary_transcript","MI0019146",MI0019146,"hsa-mir-1295b"
"273","chr1",171101739,171101759,"+","miRNA","MIMAT0022293",MIMAT0022293,"hsa-miR-1295b-5p"
"274","chr1",171101777,171101798,"+","miRNA","MIMAT0022294",MIMAT0022294,"hsa-miR-1295b-3p"
"275","chr1",172138798,172138907,"-","miRNA_primary_transcript","MI0000290",MI0000290,"hsa-mir-214"
"276","chr1",172138857,172138878,"-","miRNA","MIMAT0004564",MIMAT0004564,"hsa-miR-214-5p"
"277","chr1",172138816,172138837,"-","miRNA","MIMAT0000271",MIMAT0000271,"hsa-miR-214-3p"
"278","chr1",172138808,172138888,"+","miRNA_primary_transcript","MI0014136",MI0014136,"hsa-mir-3120"
"279","chr1",172138858,172138878,"+","miRNA","MIMAT0014982",MIMAT0014982,"hsa-miR-3120-3p"
"280","chr1",172138820,172138840,"+","miRNA","MIMAT0019198",MIMAT0019198,"hsa-miR-3120-5p"
"281","chr1",172144535,172144644,"-","miRNA_primary_transcript","MI0000281",MI0000281,"hsa-mir-199a-2"
"282","chr1",172144592,172144614,"-","miRNA","MIMAT0000231",MIMAT0000231,"hsa-miR-199a-5p"
"283","chr1",172144554,172144575,"-","miRNA","MIMAT0000232",MIMAT0000232,"hsa-miR-199a-3p"
"284","chr1",175968370,175968479,"-","miRNA_primary_transcript","MI0032314",MI0032314,"hsa-mir-1843"
"285","chr1",175968440,175968459,"-","miRNA","MIMAT0039764",MIMAT0039764,"hsa-miR-1843"
"286","chr1",177029363,177029445,"-","miRNA_primary_transcript","MI0003123",MI0003123,"hsa-mir-488"
"287","chr1",177029412,177029432,"-","miRNA","MIMAT0002804",MIMAT0002804,"hsa-miR-488-5p"
"288","chr1",177029374,177029394,"-","miRNA","MIMAT0004763",MIMAT0004763,"hsa-miR-488-3p"
"289","chr1",178677749,178677834,"+","miRNA_primary_transcript","MI0016763",MI0016763,"hsa-mir-4424"
"290","chr1",178677763,178677784,"+","miRNA","MIMAT0018939",MIMAT0018939,"hsa-miR-4424"
"291","chr1",179803924,179804025,"+","miRNA_primary_transcript","MI0039718",MI0039718,"hsa-mir-12116"
"292","chr1",179803938,179803959,"+","miRNA","MIMAT0049010",MIMAT0049010,"hsa-miR-12116"
"293","chr1",180438314,180438390,"-","miRNA_primary_transcript","MI0014137",MI0014137,"hsa-mir-3121"
"294","chr1",180438323,180438344,"-","miRNA","MIMAT0014983",MIMAT0014983,"hsa-miR-3121-3p"
"295","chr1",180438358,180438379,"-","miRNA","MIMAT0019199",MIMAT0019199,"hsa-miR-3121-5p"
"296","chr1",192716328,192716390,"+","miRNA_primary_transcript","MI0016765",MI0016765,"hsa-mir-4426"
"297","chr1",192716333,192716349,"+","miRNA","MIMAT0018941",MIMAT0018941,"hsa-miR-4426"
"298","chr1",193136503,193136583,"+","miRNA_primary_transcript","MI0006425",MI0006425,"hsa-mir-1278"
"299","chr1",193136552,193136573,"+","miRNA","MIMAT0005936",MIMAT0005936,"hsa-miR-1278"
"300","chr1",196582413,196582481,"-","miRNA_primary_transcript","MI0017372",MI0017372,"hsa-mir-4735"
"301","chr1",196582453,196582474,"-","miRNA","MIMAT0019860",MIMAT0019860,"hsa-miR-4735-5p"
"302","chr1",196582417,196582437,"-","miRNA","MIMAT0019861",MIMAT0019861,"hsa-miR-4735-3p"
"303","chr1",198858873,198858982,"-","miRNA_primary_transcript","MI0000270",MI0000270,"hsa-mir-181b-1"
"304","chr1",198858925,198858947,"-","miRNA","MIMAT0000257",MIMAT0000257,"hsa-miR-181b-5p"
"305","chr1",198858887,198858907,"-","miRNA","MIMAT0022692",MIMAT0022692,"hsa-miR-181b-3p"
"306","chr1",198859044,198859153,"-","miRNA_primary_transcript","MI0000289",MI0000289,"hsa-mir-181a-1"
"307","chr1",198859108,198859130,"-","miRNA","MIMAT0000256",MIMAT0000256,"hsa-miR-181a-5p"
"308","chr1",198859069,198859090,"-","miRNA","MIMAT0000270",MIMAT0000270,"hsa-miR-181a-3p"
"309","chr1",201719508,201719627,"+","miRNA_primary_transcript","MI0018170",MI0018170,"hsa-mir-5191"
"310","chr1",201719579,201719600,"+","miRNA","MIMAT0021122",MIMAT0021122,"hsa-miR-5191"
"311","chr1",201808611,201808702,"+","miRNA_primary_transcript","MI0006321",MI0006321,"hsa-mir-1231"
"312","chr1",201808615,201808634,"+","miRNA","MIMAT0005586",MIMAT0005586,"hsa-miR-1231"
"313","chr1",201863373,201863447,"+","miRNA_primary_transcript","MI0022584",MI0022584,"hsa-mir-6739"
"314","chr1",201863378,201863399,"+","miRNA","MIMAT0027379",MIMAT0027379,"hsa-miR-6739-5p"
"315","chr1",201863427,201863447,"+","miRNA","MIMAT0027380",MIMAT0027380,"hsa-miR-6739-3p"
"316","chr1",202003124,202003236,"+","miRNA_primary_transcript","MI0022585",MI0022585,"hsa-mir-6740"
"317","chr1",202003129,202003150,"+","miRNA","MIMAT0027381",MIMAT0027381,"hsa-miR-6740-5p"
"318","chr1",202003215,202003236,"+","miRNA","MIMAT0027382",MIMAT0027382,"hsa-miR-6740-3p"
"319","chr1",205448302,205448398,"-","miRNA_primary_transcript","MI0000810",MI0000810,"hsa-mir-135b"
"320","chr1",205448361,205448383,"-","miRNA","MIMAT0000758",MIMAT0000758,"hsa-miR-135b-5p"
"321","chr1",205448323,205448344,"-","miRNA","MIMAT0004698",MIMAT0004698,"hsa-miR-135b-3p"
"322","chr1",206474803,206474864,"+","miRNA_primary_transcript","MI0022706",MI0022706,"hsa-mir-6769b"
"323","chr1",206474808,206474830,"+","miRNA","MIMAT0027620",MIMAT0027620,"hsa-miR-6769b-5p"
"324","chr1",206474844,206474864,"+","miRNA","MIMAT0027621",MIMAT0027621,"hsa-miR-6769b-3p"
"325","chr1",207801852,207801939,"-","miRNA_primary_transcript","MI0000735",MI0000735,"hsa-mir-29c"
"326","chr1",207801903,207801924,"-","miRNA","MIMAT0004673",MIMAT0004673,"hsa-miR-29c-5p"
"327","chr1",207801865,207801886,"-","miRNA","MIMAT0000681",MIMAT0000681,"hsa-miR-29c-3p"
"328","chr1",207802443,207802523,"-","miRNA_primary_transcript","MI0000107",MI0000107,"hsa-mir-29b-2"
"329","chr1",207802450,207802472,"-","miRNA","MIMAT0000100",MIMAT0000100,"hsa-miR-29b-3p"
"330","chr1",207802492,207802513,"-","miRNA","MIMAT0004515",MIMAT0004515,"hsa-miR-29b-2-5p"
"331","chr1",209432133,209432242,"+","miRNA_primary_transcript","MI0000285",MI0000285,"hsa-mir-205"
"332","chr1",209432166,209432187,"+","miRNA","MIMAT0000266",MIMAT0000266,"hsa-miR-205-5p"
"333","chr1",209432203,209432223,"+","miRNA","MIMAT0009197",MIMAT0009197,"hsa-miR-205-3p"
"334","chr1",209623444,209623510,"-","miRNA_primary_transcript","MI0015859",MI0015859,"hsa-mir-4260"
"335","chr1",209623482,209623500,"-","miRNA","MIMAT0016881",MIMAT0016881,"hsa-miR-4260"
"336","chr1",212077613,212077685,"+","miRNA_primary_transcript","MI0014138",MI0014138,"hsa-mir-3122"
"337","chr1",212077622,212077643,"+","miRNA","MIMAT0014984",MIMAT0014984,"hsa-miR-3122"
"338","chr1",220117853,220117962,"-","miRNA_primary_transcript","MI0000291",MI0000291,"hsa-mir-215"
"339","chr1",220117916,220117936,"-","miRNA","MIMAT0000272",MIMAT0000272,"hsa-miR-215-5p"
"340","chr1",220117877,220117899,"-","miRNA","MIMAT0026476",MIMAT0026476,"hsa-miR-215-3p"
"341","chr1",220118157,220118241,"-","miRNA_primary_transcript","MI0000488",MI0000488,"hsa-mir-194-1"
"342","chr1",220118206,220118227,"-","miRNA","MIMAT0000460",MIMAT0000460,"hsa-miR-194-5p"
"343","chr1",220200538,220200619,"-","miRNA_primary_transcript","MI0006442",MI0006442,"hsa-mir-664a"
"344","chr1",220200586,220200609,"-","miRNA","MIMAT0005948",MIMAT0005948,"hsa-miR-664a-5p"
"345","chr1",220200549,220200571,"-","miRNA","MIMAT0005949",MIMAT0005949,"hsa-miR-664a-3p"
"346","chr1",224257040,224257110,"-","miRNA_primary_transcript","MI0003839",MI0003839,"hsa-mir-320b-2"
"347","chr1",224257049,224257070,"-","miRNA","MIMAT0005792_1",MIMAT0005792,"hsa-miR-320b"
"348","chr1",224398227,224398311,"-","miRNA_primary_transcript","MI0017380",MI0017380,"hsa-mir-4742"
"349","chr1",224398289,224398311,"-","miRNA","MIMAT0019872",MIMAT0019872,"hsa-miR-4742-5p"
"350","chr1",224398227,224398249,"-","miRNA","MIMAT0019873",MIMAT0019873,"hsa-miR-4742-3p"
"351","chr1",225922080,225922142,"-","miRNA_primary_transcript","MI0022586",MI0022586,"hsa-mir-6741"
"352","chr1",225922116,225922137,"-","miRNA","MIMAT0027383",MIMAT0027383,"hsa-miR-6741-5p"
"353","chr1",225922080,225922101,"-","miRNA","MIMAT0027384",MIMAT0027384,"hsa-miR-6741-3p"
"354","chr1",227941590,227941683,"-","miRNA_primary_transcript","MI0017876",MI0017876,"hsa-mir-5008"
"355","chr1",227941641,227941662,"-","miRNA","MIMAT0021039",MIMAT0021039,"hsa-miR-5008-5p"
"356","chr1",227941610,227941630,"-","miRNA","MIMAT0021040",MIMAT0021040,"hsa-miR-5008-3p"
"357","chr1",228097263,228097341,"+","miRNA_primary_transcript","MI0016011",MI0016011,"hsa-mir-3620"
"358","chr1",228097320,228097341,"+","miRNA","MIMAT0018001",MIMAT0018001,"hsa-miR-3620-3p"
"359","chr1",228097285,228097306,"+","miRNA","MIMAT0022967",MIMAT0022967,"hsa-miR-3620-5p"
"360","chr1",228397048,228397109,"-","miRNA_primary_transcript","MI0022587",MI0022587,"hsa-mir-6742"
"361","chr1",228397083,228397104,"-","miRNA","MIMAT0027385",MIMAT0027385,"hsa-miR-6742-5p"
"362","chr1",228397048,228397067,"-","miRNA","MIMAT0027386",MIMAT0027386,"hsa-miR-6742-3p"
"363","chr1",228462074,228462152,"+","miRNA_primary_transcript","MI0017296",MI0017296,"hsa-mir-4666a"
"364","chr1",228462083,228462103,"+","miRNA","MIMAT0019741",MIMAT0019741,"hsa-miR-4666a-5p"
"365","chr1",228462125,228462145,"+","miRNA","MIMAT0019742",MIMAT0019742,"hsa-miR-4666a-3p"
"366","chr1",231019828,231019924,"-","miRNA_primary_transcript","MI0006275",MI0006275,"hsa-mir-1182"
"367","chr1",231019841,231019863,"-","miRNA","MIMAT0005827",MIMAT0005827,"hsa-miR-1182"
"368","chr1",233624152,233624219,"+","miRNA_primary_transcript","MI0016766",MI0016766,"hsa-mir-4427"
"369","chr1",233624195,233624215,"+","miRNA","MIMAT0018942",MIMAT0018942,"hsa-miR-4427"
"370","chr1",234306467,234306539,"+","miRNA_primary_transcript","MI0017302",MI0017302,"hsa-mir-4671"
"371","chr1",234306476,234306497,"+","miRNA","MIMAT0019752",MIMAT0019752,"hsa-miR-4671-5p"
"372","chr1",234306512,234306532,"+","miRNA","MIMAT0019753",MIMAT0019753,"hsa-miR-4671-3p"
"373","chr1",235190034,235190116,"-","miRNA_primary_transcript","MI0017392",MI0017392,"hsa-mir-4753"
"374","chr1",235190086,235190107,"-","miRNA","MIMAT0019890",MIMAT0019890,"hsa-miR-4753-5p"
"375","chr1",235190040,235190061,"-","miRNA","MIMAT0019891",MIMAT0019891,"hsa-miR-4753-3p"
"376","chr1",235853000,235853060,"-","miRNA_primary_transcript","MI0007258",MI0007258,"hsa-mir-1537"
"377","chr1",235853000,235853021,"-","miRNA","MIMAT0007399",MIMAT0007399,"hsa-miR-1537-3p"
"378","chr1",235853037,235853058,"-","miRNA","MIMAT0026765",MIMAT0026765,"hsa-miR-1537-5p"
"379","chr1",237471119,237471191,"+","miRNA_primary_transcript","MI0016767",MI0016767,"hsa-mir-4428"
"380","chr1",237471164,237471185,"+","miRNA","MIMAT0018943",MIMAT0018943,"hsa-miR-4428"
"381","chr1",241132272,241132346,"+","miRNA_primary_transcript","MI0014139",MI0014139,"hsa-mir-3123"
"382","chr1",241132320,241132336,"+","miRNA","MIMAT0014985",MIMAT0014985,"hsa-miR-3123"
"383","chr1",243346176,243346255,"+","miRNA_primary_transcript","MI0017308",MI0017308,"hsa-mir-4677"
"384","chr1",243346188,243346209,"+","miRNA","MIMAT0019760",MIMAT0019760,"hsa-miR-4677-5p"
"385","chr1",243346225,243346246,"+","miRNA","MIMAT0019761",MIMAT0019761,"hsa-miR-4677-3p"
"386","chr1",247201967,247202060,"-","miRNA_primary_transcript","MI0016422",MI0016422,"hsa-mir-3916"
"387","chr1",247202016,247202041,"-","miRNA","MIMAT0018190",MIMAT0018190,"hsa-miR-3916"
"388","chr1",248826377,248826443,"+","miRNA_primary_transcript","MI0014140",MI0014140,"hsa-mir-3124"
"389","chr1",248826383,248826403,"+","miRNA","MIMAT0014986",MIMAT0014986,"hsa-miR-3124-5p"
"390","chr1",248826418,248826439,"+","miRNA","MIMAT0019200",MIMAT0019200,"hsa-miR-3124-3p"
"391","chr10",641689,641778,"-","miRNA_primary_transcript","MI0019306",MI0019306,"hsa-mir-5699"
"392","chr10",641699,641720,"-","miRNA","MIMAT0022492",MIMAT0022492,"hsa-miR-5699-3p"
"393","chr10",641748,641769,"-","miRNA","MIMAT0027103",MIMAT0027103,"hsa-miR-5699-5p"
"394","chr10",2076019,2076089,"-","miRNA_primary_transcript","MI0020349",MI0020349,"hsa-mir-6072"
"395","chr10",2076031,2076052,"-","miRNA","MIMAT0023697",MIMAT0023697,"hsa-miR-6072"
"396","chr10",3991160,3991259,"+","miRNA_primary_transcript","MI0020355",MI0020355,"hsa-mir-6078"
"397","chr10",3991178,3991196,"+","miRNA","MIMAT0023703",MIMAT0023703,"hsa-miR-6078"
"398","chr10",6152196,6152277,"+","miRNA_primary_transcript","MI0014183",MI0014183,"hsa-mir-3155a"
"399","chr10",6152247,6152267,"+","miRNA","MIMAT0015029",MIMAT0015029,"hsa-miR-3155a"
"400","chr10",6152207,6152262,"-","miRNA_primary_transcript","MI0016839",MI0016839,"hsa-mir-3155b"
"401","chr10",6152209,6152226,"-","miRNA","MIMAT0019012",MIMAT0019012,"hsa-miR-3155b"
"402","chr10",12130760,12130816,"-","miRNA_primary_transcript","MI0016840",MI0016840,"hsa-mir-548ak"
"403","chr10",12130792,12130812,"-","miRNA","MIMAT0019013",MIMAT0019013,"hsa-miR-548ak"
"404","chr10",12578753,12578823,"+","miRNA_primary_transcript","MI0016841",MI0016841,"hsa-mir-4480"
"405","chr10",12578796,12578816,"+","miRNA","MIMAT0019014",MIMAT0019014,"hsa-miR-4480"
"406","chr10",12653138,12653197,"-","miRNA_primary_transcript","MI0016842",MI0016842,"hsa-mir-4481"
"407","chr10",12653181,12653197,"-","miRNA","MIMAT0019015",MIMAT0019015,"hsa-miR-4481"
"408","chr10",12725254,12725353,"-","miRNA_primary_transcript","MI0010637",MI0010637,"hsa-mir-548q"
"409","chr10",12725325,12725346,"-","miRNA","MIMAT0011163",MIMAT0011163,"hsa-miR-548q"
"410","chr10",14383200,14383277,"-","miRNA_primary_transcript","MI0015826",MI0015826,"hsa-mir-4293"
"411","chr10",14383210,14383226,"-","miRNA","MIMAT0016848",MIMAT0016848,"hsa-miR-4293"
"412","chr10",14436576,14436661,"+","miRNA_primary_transcript","MI0006401",MI0006401,"hsa-mir-1265"
"413","chr10",14436589,14436610,"+","miRNA","MIMAT0005918",MIMAT0005918,"hsa-miR-1265"
"414","chr10",17845107,17845193,"+","miRNA_primary_transcript","MI0003127",MI0003127,"hsa-mir-511"
"415","chr10",17845122,17845142,"+","miRNA","MIMAT0002808",MIMAT0002808,"hsa-miR-511-5p"
"416","chr10",17845160,17845179,"+","miRNA","MIMAT0026606",MIMAT0026606,"hsa-miR-511-3p"
"417","chr10",20551970,20552046,"+","miRNA_primary_transcript","MI0017306",MI0017306,"hsa-mir-4675"
"418","chr10",20552015,20552036,"+","miRNA","MIMAT0019757",MIMAT0019757,"hsa-miR-4675"
"419","chr10",21496562,21496641,"-","miRNA_primary_transcript","MI0008336",MI0008336,"hsa-mir-1915"
"420","chr10",21496609,21496630,"-","miRNA","MIMAT0007891",MIMAT0007891,"hsa-miR-1915-5p"
"421","chr10",21496576,21496595,"-","miRNA","MIMAT0007892",MIMAT0007892,"hsa-miR-1915-3p"
"422","chr10",24275685,24275781,"+","miRNA_primary_transcript","MI0003616",MI0003616,"hsa-mir-603"
"423","chr10",24275745,24275766,"+","miRNA","MIMAT0003271",MIMAT0003271,"hsa-miR-603"
"424","chr10",28289258,28289350,"-","miRNA_primary_transcript","MI0025922",MI0025922,"hsa-mir-8086"
"425","chr10",28289319,28289340,"-","miRNA","MIMAT0031013",MIMAT0031013,"hsa-miR-8086"
"426","chr10",29545004,29545097,"-","miRNA_primary_transcript","MI0003617",MI0003617,"hsa-mir-604"
"427","chr10",29545019,29545037,"-","miRNA","MIMAT0003272",MIMAT0003272,"hsa-miR-604"
"428","chr10",29602264,29602346,"-","miRNA_primary_transcript","MI0005760",MI0005760,"hsa-mir-938"
"429","chr10",29602311,29602332,"-","miRNA","MIMAT0004981",MIMAT0004981,"hsa-miR-938"
"430","chr10",30368597,30368665,"-","miRNA_primary_transcript","MI0023623",MI0023623,"hsa-mir-7162"
"431","chr10",30368648,30368665,"-","miRNA","MIMAT0028234",MIMAT0028234,"hsa-miR-7162-5p"
"432","chr10",30368597,30368615,"-","miRNA","MIMAT0028235",MIMAT0028235,"hsa-miR-7162-3p"
"433","chr10",35079598,35079680,"-","miRNA_primary_transcript","MI0016001",MI0016001,"hsa-mir-3611"
"434","chr10",35079609,35079629,"-","miRNA","MIMAT0017988",MIMAT0017988,"hsa-miR-3611"
"435","chr10",35641172,35641252,"-","miRNA_primary_transcript","MI0017315",MI0017315,"hsa-mir-4683"
"436","chr10",35641181,35641203,"-","miRNA","MIMAT0019768",MIMAT0019768,"hsa-miR-4683"
"437","chr10",42997563,42997681,"+","miRNA_primary_transcript","MI0019116",MI0019116,"hsa-mir-5100"
"438","chr10",42997630,42997651,"+","miRNA","MIMAT0022259",MIMAT0022259,"hsa-miR-5100"
"439","chr10",45164014,45164088,"+","miRNA_primary_transcript","MI0014184",MI0014184,"hsa-mir-3156-1"
"440","chr10",45164021,45164042,"+","miRNA","MIMAT0015030",MIMAT0015030,"hsa-miR-3156-5p"
"441","chr10",45164062,45164082,"+","miRNA","MIMAT0019209",MIMAT0019209,"hsa-miR-3156-3p"
"442","chr10",48985512,48985587,"-","miRNA_primary_transcript","MI0015827",MI0015827,"hsa-mir-4294"
"443","chr10",48985561,48985577,"-","miRNA","MIMAT0016849",MIMAT0016849,"hsa-miR-4294"
"444","chr10",51299573,51299655,"+","miRNA_primary_transcript","MI0003618",MI0003618,"hsa-mir-605"
"445","chr10",51299588,51299610,"+","miRNA","MIMAT0003273",MIMAT0003273,"hsa-miR-605-5p"
"446","chr10",51299623,51299644,"+","miRNA","MIMAT0026621",MIMAT0026621,"hsa-miR-605-3p"
"447","chr10",54607874,54607957,"-","miRNA_primary_transcript","MI0006374",MI0006374,"hsa-mir-548f-1"
"448","chr10",54607889,54607907,"-","miRNA","MIMAT0005895",MIMAT0005895,"hsa-miR-548f-3p"
"449","chr10",54607926,54607947,"-","miRNA","MIMAT0026739",MIMAT0026739,"hsa-miR-548f-5p"
"450","chr10",57304479,57304559,"-","miRNA_primary_transcript","MI0016432",MI0016432,"hsa-mir-3924"
"451","chr10",57304489,57304510,"-","miRNA","MIMAT0018199",MIMAT0018199,"hsa-miR-3924"
"452","chr10",63372957,63373048,"-","miRNA_primary_transcript","MI0003780",MI0003780,"hsa-mir-1296"
"453","chr10",63373012,63373033,"-","miRNA","MIMAT0005794",MIMAT0005794,"hsa-miR-1296-5p"
"454","chr10",63372969,63372990,"-","miRNA","MIMAT0026637",MIMAT0026637,"hsa-miR-1296-3p"
"455","chr10",67403351,67403410,"-","miRNA_primary_transcript","MI0023611",MI0023611,"hsa-mir-7151"
"456","chr10",67403388,67403410,"-","miRNA","MIMAT0028212",MIMAT0028212,"hsa-miR-7151-5p"
"457","chr10",67403351,67403371,"-","miRNA","MIMAT0028213",MIMAT0028213,"hsa-miR-7151-3p"
"458","chr10",71790747,71790800,"+","miRNA_primary_transcript","MI0023612",MI0023612,"hsa-mir-7152"
"459","chr10",71790747,71790768,"+","miRNA","MIMAT0028214",MIMAT0028214,"hsa-miR-7152-5p"
"460","chr10",71790781,71790800,"+","miRNA","MIMAT0028215",MIMAT0028215,"hsa-miR-7152-3p"
"461","chr10",72721029,72721100,"+","miRNA_primary_transcript","MI0017307",MI0017307,"hsa-mir-4676"
"462","chr10",72721038,72721058,"+","miRNA","MIMAT0019758",MIMAT0019758,"hsa-miR-4676-5p"
"463","chr10",72721072,72721093,"+","miRNA","MIMAT0019759",MIMAT0019759,"hsa-miR-4676-3p"
"464","chr10",75552458,75552553,"+","miRNA_primary_transcript","MI0003619",MI0003619,"hsa-mir-606"
"465","chr10",75552518,75552538,"+","miRNA","MIMAT0003274",MIMAT0003274,"hsa-miR-606"
"466","chr10",86264694,86264788,"-","miRNA_primary_transcript","MI0000826",MI0000826,"hsa-mir-346"
"467","chr10",86264747,86264769,"-","miRNA","MIMAT0000773",MIMAT0000773,"hsa-miR-346"
"468","chr10",87503881,87503954,"+","miRNA_primary_transcript","MI0017309",MI0017309,"hsa-mir-4678"
"469","chr10",87503890,87503911,"+","miRNA","MIMAT0019762",MIMAT0019762,"hsa-miR-4678"
"470","chr10",89063335,89063411,"-","miRNA_primary_transcript","MI0017311",MI0017311,"hsa-mir-4679-2"
"471","chr10",89063381,89063402,"-","miRNA","MIMAT0019763",MIMAT0019763,"hsa-miR-4679"
"472","chr10",89063336,89063410,"+","miRNA_primary_transcript","MI0017310",MI0017310,"hsa-mir-4679-1"
"473","chr10",89063344,89063365,"+","miRNA","MIMAT0019763_1",MIMAT0019763,"hsa-miR-4679"
"474","chr10",89592747,89592827,"-","miRNA_primary_transcript","MI0000114",MI0000114,"hsa-mir-107"
"475","chr10",89592756,89592778,"-","miRNA","MIMAT0000104",MIMAT0000104,"hsa-miR-107"
"476","chr10",96064315,96064399,"-","miRNA_primary_transcript","MI0014185",MI0014185,"hsa-mir-3157"
"477","chr10",96064369,96064390,"-","miRNA","MIMAT0015031",MIMAT0015031,"hsa-miR-3157-5p"
"478","chr10",96064321,96064342,"-","miRNA","MIMAT0019210",MIMAT0019210,"hsa-miR-3157-3p"
"479","chr10",96828669,96828764,"-","miRNA_primary_transcript","MI0003620",MI0003620,"hsa-mir-607"
"480","chr10",96828684,96828704,"-","miRNA","MIMAT0003275",MIMAT0003275,"hsa-miR-607"
"481","chr10",97875813,97875897,"-","miRNA_primary_transcript","MI0039500",MI0039500,"hsa-mir-3085"
"482","chr10",97875860,97875884,"-","miRNA","MIMAT0048635",MIMAT0048635,"hsa-miR-3085-5p"
"483","chr10",97875824,97875844,"-","miRNA","MIMAT0048636",MIMAT0048636,"hsa-miR-3085-3p"
"484","chr10",98395218,98395307,"-","miRNA_primary_transcript","MI0006349",MI0006349,"hsa-mir-1287"
